Id;Label;Timestamp;Count;Time_count
2137;verification method;<[2011,]>;1;<[2011,1]>
2138;multi domain ontology;<[2013,]>;1;<[2013,1]>
2139;dynamic collaboration;<[2007,]>;1;<[2007,1]>
2140;modular product;<[2007,]>;1;<[2007,1]>
2141;quality management system;<[2007,]>;1;<[2007,1]>
2142;free software;<[2012,]>;1;<[2012,1]>
2143;system architecture;<[2008,]>;1;<[2008,1]>
2144;computer aided design modeling;<[2012,]>;1;<[2012,1]>
2145;design process modeling;<[2012,]>;1;<[2012,1]>
2146;design information;<[2010,]>;1;<[2010,1]>
2147;electronic product;<[2007,]>;1;<[2007,1]>
2148;low temperature burn injury;<[2007,]>;1;<[2007,1]>
2149;software change;<[2007,]>;1;<[2007,1]>
2150;system level;<[2007,]>;1;<[2007,1]>
2151;thermal design;<[2007,]>;1;<[2007,1]>
2152;operation;<[2013,]>;1;<[2013,1]>
2153;product position;<[2014,]>;1;<[2014,1]>
2154;reframing;<[2014,]>;1;<[2014,1]>
2155;partner network;<[2007,]>;1;<[2007,1]>
2156;competitive advantage;<[2005,]>;1;<[2005,1]>
2157;preliminary collaborative design;<[2013,]>;1;<[2013,1]>
2158;comparison of models;<[2008,]>;1;<[2008,1]>
2159;conflict notification;<[2008,]>;1;<[2008,1]>
2160;cooperative design;<[2008,]>;1;<[2008,1]>
2161;design constraint;<[2008,]>;1;<[2008,1]>
2162;integrated model based design;<[2008,]>;1;<[2008,1]>
2163;3D plant layout;<[2012,]>;1;<[2012,1]>
2164;COLLADA;<[2012,]>;1;<[2012,1]>
2165;constructive solid geometry;<[2012,]>;1;<[2012,1]>
2166;WEBGL;<[2012,]>;1;<[2012,1]>
2167;preparation of a virtual environment;<[2011,]>;1;<[2011,1]>
2168;data complexity;<[2010,]>;1;<[2010,1]>
2169;design domain;<[2010,]>;1;<[2010,1]>
2170;pattern language;<[2008,]>;1;<[2008,1]>
2171;product lifecycle management methodology;<[2008,]>;1;<[2008,1]>
2172;neutral file;<[2007,]>;1;<[2007,1]>
2173;product lifecycle management integrator;<[2007,]>;1;<[2007,1]>
2174;computer aided design automation;<[2007,]>;1;<[2007,1]>
2175;feature recognition;<[2007,]>;1;<[2007,1]>
2176;topological optimization;<[2007,]>;1;<[2007,1]>
2177;cross organization;<[2010,]>;1;<[2010,1]>
2178;process knowledge;<[2010,]>;1;<[2010,1]>
2179;workflow management;<[2010,]>;1;<[2010,1]>
2180;benefit tool organization process people framework;<[2012,]>;1;<[2012,1]>
2181;knowledge management of product lifecycle;<[2012,]>;1;<[2012,1]>
2182;knowledge need;<[2012,]>;1;<[2012,1]>
2183;new product definition;<[2012,]>;1;<[2012,1]>
2184;quick term project development;<[2012,]>;1;<[2012,1]>
2185;software configuration management;<[2010,2008,]>;2;<[2010,1][2008,1]>
2186;software development lifecycle;<[2010,]>;1;<[2010,1]>
2187;software development process;<[2010,]>;1;<[2010,1]>
2188;computer aided design manufacturing and numerical control;<[2013,]>;1;<[2013,1]>
2189;integrated design and manufacturing;<[2013,]>;1;<[2013,1]>
2190;assessment tool;<[2012,2015,]>;2;<[2012,1][2015,1]>
2191;design assessment;<[2012,]>;1;<[2012,1]>
2192;design practice;<[2012,]>;1;<[2012,1]>
2193;design system;<[2012,]>;1;<[2012,1]>
2194;integration of product data management and software configuration management;<[2008,]>;1;<[2008,1]>
2195;complex machinery;<[2007,]>;1;<[2007,1]>
2196;industrial maintenance;<[2007,]>;1;<[2007,1]>
2197;mobile computing;<[2007,2013,]>;2;<[2007,1][2013,1]>
2198;telematics;<[2007,]>;1;<[2007,1]>
2199;lot size one;<[2010,]>;1;<[2010,1]>
2200;product driven manufacturing;<[2010,]>;1;<[2010,1]>
2201;semantic manufacturing;<[2010,]>;1;<[2010,1]>
2202;collaborative and distributed design;<[2007,]>;1;<[2007,1]>
2203;consensus;<[2007,]>;1;<[2007,1]>
2204;design analysis;<[2007,]>;1;<[2007,1]>
2205;abstraction level;<[2007,]>;1;<[2007,1]>
2206;product family modeling;<[2007,]>;1;<[2007,1]>
2207;database;<[2005,]>;1;<[2005,1]>
2208;media product development;<[2005,]>;1;<[2005,1]>
2209;web based collaboration;<[2005,]>;1;<[2005,1]>
2210;design for manufacturing and assembly;<[2010,]>;1;<[2010,1]>
2211;project based training;<[2010,]>;1;<[2010,1]>
2212;MALAYSIA;<[2014,2015,]>;2;<[2014,1][2015,1]>
2213;partial least square;<[2014,]>;1;<[2014,1]>
2214;computer aided design parameterization;<[2007,]>;1;<[2007,1]>
2215;automobile;<[2010,]>;1;<[2010,1]>
2216;maintenance personalization;<[2010,]>;1;<[2010,1]>
2217;utilization condition;<[2010,]>;1;<[2010,1]>
2218;multi life product;<[2007,]>;1;<[2007,1]>
2219;lifecycle information management;<[2014,]>;1;<[2014,1]>
2220;aviation maintenance;<[2013,]>;1;<[2013,1]>
2221;model based product definition;<[2013,]>;1;<[2013,1]>
2222;model based work instruction;<[2013,]>;1;<[2013,1]>
2223;undergraduate research;<[2013,]>;1;<[2013,1]>
2224;agency;<[2013,]>;1;<[2013,1]>
2225;informational integration;<[2013,]>;1;<[2013,1]>
2226;new product development process;<[2013,]>;1;<[2013,1]>
2227;rule of use;<[2013,]>;1;<[2013,1]>
2228;indian culture;<[2010,]>;1;<[2010,1]>
2229;organizational change management;<[2010,]>;1;<[2010,1]>
2230;resistance to change;<[2010,]>;1;<[2010,1]>
2231;development process efficiency;<[2014,]>;1;<[2014,1]>
2232;lifecycle tool;<[2014,]>;1;<[2014,1]>
2233;sustainability analysis;<[2014,]>;1;<[2014,1]>
2234;coolant;<[2014,]>;1;<[2014,1]>
2235;decomposition analysis resolution process;<[2014,]>;1;<[2014,1]>
2236;engine;<[2014,]>;1;<[2014,1]>
2237;head gasket;<[2014,]>;1;<[2014,1]>
2238;leakage;<[2014,]>;1;<[2014,1]>
2239;seal;<[2014,]>;1;<[2014,1]>
2240;automated production system;<[2011,]>;1;<[2011,1]>
2241;interval computation;<[2011,]>;1;<[2011,1]>
2242;awareness in design;<[2013,]>;1;<[2013,1]>
2243;proactive engineering;<[2013,]>;1;<[2013,1]>
2244;qualitative description;<[2013,]>;1;<[2013,1]>
2245;understanding;<[2013,]>;1;<[2013,1]>
2246;casting;<[2010,]>;1;<[2010,1]>
2247;closed loop;<[2010,2015,]>;2;<[2010,1][2015,1]>
2248;embedded radio frequency identification;<[2010,]>;1;<[2010,1]>
2249;item level product lifecycle management;<[2010,]>;1;<[2010,1]>
2250;product variant corridor;<[2010,]>;1;<[2010,1]>
2251;radio frequency identification integration;<[2010,]>;1;<[2010,1]>
2252;beginning of life;<[2012,]>;1;<[2012,1]>
2253;adaptation;<[2010,]>;1;<[2010,1]>
2254;attainable set;<[2010,]>;1;<[2010,1]>
2255;dynamic;<[2010,]>;1;<[2010,1]>
2256;research and development project;<[2007,]>;1;<[2007,1]>
2257;know how;<[2014,]>;1;<[2014,1]>
2258;PROTEGE;<[2014,]>;1;<[2014,1]>
2259;quantum lifecycle management;<[2014,2015,]>;2;<[2014,1][2015,1]>
2260;semantic ontology;<[2014,]>;1;<[2014,1]>
2261;lifecycle data;<[2008,]>;1;<[2008,1]>
2262;method;<[2008,]>;1;<[2008,1]>
2263;process plant;<[2008,]>;1;<[2008,1]>
2264;SPARQL;<[2008,]>;1;<[2008,1]>
2265;aeronautical;<[2014,]>;1;<[2014,1]>
2266;overhaul;<[2014,]>;1;<[2014,1]>
2267;repair;<[2014,]>;1;<[2014,1]>
2268;enterprise product data standard;<[2007,]>;1;<[2007,1]>
2269;knowledge flow;<[2012,]>;1;<[2012,1]>
2270;product data standard;<[2012,]>;1;<[2012,1]>
2271;digital document;<[2007,]>;1;<[2007,1]>
2272;information system model;<[2007,]>;1;<[2007,1]>
2273;lifecycle model;<[2012,]>;1;<[2012,1]>
2274;temporal pattern;<[2012,]>;1;<[2012,1]>
2275;evolution of information system;<[2008,]>;1;<[2008,1]>
2276;product structure model;<[2008,]>;1;<[2008,1]>
2277;ontological assembly model;<[2007,]>;1;<[2007,1]>
2278;reasoning capability;<[2007,]>;1;<[2007,1]>
2279;information system interaction;<[2010,]>;1;<[2010,1]>
2280;change management process;<[2010,]>;1;<[2010,1]>
2281;lessons learned system;<[2010,]>;1;<[2010,1]>
2282;after sales strategy;<[2007,]>;1;<[2007,1]>
2283;cyber physical production system;<[2015,]>;1;<[2015,1]>
2284;collaborative platform;<[2015,]>;1;<[2015,1]>
2285;demand driven supply network;<[2015,]>;1;<[2015,1]>
2286;publish subscribe pattern;<[2015,]>;1;<[2015,1]>
2287;lifecycle inventory;<[2015,]>;1;<[2015,1]>
2288;material flow analysis;<[2015,]>;1;<[2015,1]>
2289;PARETO rule;<[2015,]>;1;<[2015,1]>
2290;meta product;<[2015,]>;1;<[2015,1]>
2291;foot plantar pressure;<[2015,]>;1;<[2015,1]>
2292;mechanical comfort;<[2015,]>;1;<[2015,1]>
2293;data mining;<[2015,]>;1;<[2015,1]>
2294;maintenance concept;<[2015,]>;1;<[2015,1]>
2295;wind turbine;<[2015,]>;1;<[2015,1]>
2296;modified MARKOV process;<[2015,]>;1;<[2015,1]>
2297;stochastic process;<[2015,]>;1;<[2015,1]>
2298;supply chain uncertainty;<[2015,]>;1;<[2015,1]>
2299;maturity approach;<[2015,]>;1;<[2015,1]>
2300;state of the art;<[2015,]>;1;<[2015,1]>
2301;CLIMB model;<[2015,]>;1;<[2015,1]>
2302;product development assessment;<[2015,]>;1;<[2015,1]>
2303;product development best practice;<[2015,]>;1;<[2015,1]>
2304;product development maturity;<[2015,]>;1;<[2015,1]>
2305;indicator;<[2015,]>;1;<[2015,1]>
2306;manufacturing company;<[2015,]>;1;<[2015,1]>
2307;process simulation;<[2015,]>;1;<[2015,1]>
2308;collaborative business process;<[2015,]>;1;<[2015,1]>
2309;execution trace;<[2015,]>;1;<[2015,1]>
2310;ARCGIS;<[2015,]>;1;<[2015,1]>
2311;CITYENGINE;<[2015,]>;1;<[2015,1]>
2312;computer generated architecture;<[2015,]>;1;<[2015,1]>
2313;FACADE modeling;<[2015,]>;1;<[2015,1]>
2314;procedural modeling;<[2015,]>;1;<[2015,1]>
2315;construction project;<[2015,]>;2;<[2015,2]>
2316;improvement;<[2015,]>;1;<[2015,1]>
2317;employer information requirement;<[2015,]>;1;<[2015,1]>
2318;information requirement;<[2015,]>;1;<[2015,1]>
2319;lifecycle information flow;<[2015,]>;1;<[2015,1]>
2320;construction player;<[2015,]>;1;<[2015,1]>
2321;responsibility;<[2015,]>;1;<[2015,1]>
2322;3D computer aided design;<[2015,]>;1;<[2015,1]>
2323;CATIA;<[2015,]>;1;<[2015,1]>
2324;ENOVIA;<[2015,]>;1;<[2015,1]>
2325;functional digital mockup;<[2015,]>;1;<[2015,1]>
2326;enterprise search;<[2015,]>;1;<[2015,1]>
2327;dependency relation;<[2015,]>;1;<[2015,1]>
2328;information extraction;<[2015,]>;1;<[2015,1]>
2329;opinion mining;<[2015,]>;1;<[2015,1]>
2330;part of speech;<[2015,]>;1;<[2015,1]>
2331;product validation and testing;<[2015,]>;1;<[2015,1]>
2332;social media tool;<[2015,]>;1;<[2015,1]>
2333;tacit knowledge;<[2015,]>;1;<[2015,1]>
2334;bioimaging;<[2015,]>;1;<[2015,1]>
2335;ontology graph;<[2015,]>;1;<[2015,1]>
2336;prediction;<[2015,]>;2;<[2015,2]>
2337;product service system assessment;<[2015,]>;1;<[2015,1]>
2338;product service system sustainability;<[2015,]>;1;<[2015,1]>
2339;service orientation;<[2015,]>;1;<[2015,1]>
2340;user integration;<[2015,]>;1;<[2015,1]>
2341;engineering project process;<[2015,]>;1;<[2015,1]>
2342;in service;<[2015,]>;1;<[2015,1]>
2343;process evolution;<[2015,]>;1;<[2015,1]>
2344;service oriented manufacturing;<[2015,]>;1;<[2015,1]>
2345;value creation;<[2015,]>;1;<[2015,1]>
2346;Value network;<[2015,]>;1;<[2015,1]>
2347;servicization;<[2015,]>;1;<[2015,1]>
2348;computer supported engineering design;<[2015,]>;1;<[2015,1]>
2349;design automation system;<[2015,]>;1;<[2015,1]>
2350;design for manufacturability;<[2015,]>;1;<[2015,1]>
2351;multi scale modelling;<[2015,]>;1;<[2015,1]>
2352;capitalization;<[2015,]>;1;<[2015,1]>
2353;success factor product lifecycle management;<[2015,]>;1;<[2015,1]>
2354;edit trace behaviour;<[2015,]>;1;<[2015,1]>
2355;engineering project management;<[2015,]>;1;<[2015,1]>
2356;evolution;<[2015,]>;1;<[2015,1]>
2357;sigmoid;<[2015,]>;1;<[2015,1]>
2358;manufacturability;<[2015,]>;1;<[2015,1]>
2359;multi objective optimization;<[2015,]>;1;<[2015,1]>
2360;robotic welding;<[2015,]>;1;<[2015,1]>
2361;end of life product;<[2015,]>;1;<[2015,1]>
2362;factory relocation;<[2015,]>;1;<[2015,1]>
2363;reliability centered maintenance;<[2015,]>;1;<[2015,1]>
2364;agile product development;<[2015,]>;1;<[2015,1]>
2365;business experiment;<[2015,]>;1;<[2015,1]>
2366;digital industry;<[2015,]>;1;<[2015,1]>
2367;early prototyping;<[2015,]>;1;<[2015,1]>
2368;regular pattern;<[2015,]>;1;<[2015,1]>
2369;symmetry in computer aided design model;<[2015,]>;1;<[2015,1]>
2370;conceptual modeling;<[2015,]>;1;<[2015,1]>
2371;object process methodology;<[2015,]>;1;<[2015,1]>
2372;innovation performance measurement;<[2015,]>;1;<[2015,1]>
2373;integrated framework;<[2015,]>;1;<[2015,1]>
2374;knowledge management performance measurement;<[2015,]>;1;<[2015,1]>
2375;knowledge management process;<[2015,]>;1;<[2015,1]>
2376;STEP AP209;<[2015,]>;1;<[2015,1]>
2377;verification and validation;<[2015,]>;1;<[2015,1]>
2378;data visualization;<[2015,]>;1;<[2015,1]>
2379;diagnosis;<[2015,]>;1;<[2015,1]>
2380;measurement service;<[2015,]>;1;<[2015,1]>
2381;virtual validation;<[2015,]>;1;<[2015,1]>
2382;lack of data;<[2015,]>;1;<[2015,1]>
2383;polypropylene;<[2015,]>;1;<[2015,1]>
2384;cultural heritage ontology;<[2015,]>;1;<[2015,1]>
2385;DBSCAN;<[2015,]>;1;<[2015,1]>
2386;system lifecycle;<[2015,]>;1;<[2015,1]>
2387;augmented reality aided manufacturing;<[2015,]>;1;<[2015,1]>
2388;computer aided design and manufacturing;<[2015,]>;1;<[2015,1]>
2389;milling;<[2015,]>;2;<[2015,2]>
2390;prismatic machining;<[2015,]>;1;<[2015,1]>
2391;compromising strategy;<[2015,]>;1;<[2015,1]>
2392;decision making model;<[2015,]>;1;<[2015,1]>
2393;sustainable performance;<[2015,]>;1;<[2015,1]>
2394;general manufacturing model;<[2015,]>;1;<[2015,1]>
2395;SYSTEMATICA metamodel;<[2015,]>;1;<[2015,1]>
2396;customer engagement;<[2015,]>;1;<[2015,1]>
2397;process value;<[2015,]>;1;<[2015,1]>
2398;product with growing value;<[2015,]>;1;<[2015,1]>
2399;reconfigurable modularization;<[2015,]>;1;<[2015,1]>
2400;self actualization;<[2015,]>;1;<[2015,1]>
2401;GOOGLE APPS;<[2015,]>;1;<[2015,1]>
2402;learning cloud service;<[2015,]>;1;<[2015,1]>
2403;software selection;<[2015,]>;1;<[2015,1]>
2404;cognitive dimension framework;<[2015,]>;1;<[2015,1]>
2405;development of notational system;<[2015,]>;1;<[2015,1]>
2406;diagram;<[2015,]>;1;<[2015,1]>
2407;notation;<[2015,]>;1;<[2015,1]>
2408;development lifecycle;<[2015,]>;1;<[2015,1]>
2409;smart energy product;<[2015,]>;1;<[2015,1]>
2410;utility industry;<[2015,]>;1;<[2015,1]>
2411;virtual confidence;<[2015,]>;1;<[2015,1]>
2412;bibliometric;<[2015,]>;1;<[2015,1]>
2413;citation analysis;<[2015,]>;1;<[2015,1]>
2414;product lifecycle management conference proceeding;<[2015,]>;1;<[2015,1]>
2415;event management;<[2015,]>;1;<[2015,1]>
2416;customer requirement;<[2015,]>;1;<[2015,1]>
2417;tangible user interface;<[2015,]>;1;<[2015,1]>
2418;business collaboration;<[2015,]>;1;<[2015,1]>
2419;end to end information and communication technology solution;<[2015,]>;1;<[2015,1]>
2420;process monitoring;<[2015,]>;1;<[2015,1]>
2421;information technology governance;<[2015,]>;1;<[2015,1]>
2422;master data;<[2015,]>;1;<[2015,1]>
2423;master data management;<[2015,]>;1;<[2015,1]>
2424;monitoring system;<[2015,]>;2;<[2015,2]>
2425;product system performance;<[2015,]>;1;<[2015,1]>
2426;design for additive manufacturing;<[2015,]>;1;<[2015,1]>
2427;quotation;<[2015,]>;1;<[2015,1]>
2428;embodiment design;<[2015,]>;1;<[2015,1]>
2429;multiobjective optimization;<[2015,]>;1;<[2015,1]>
2430;production planning and control;<[2015,]>;1;<[2015,1]>
2431;data generator;<[2015,]>;1;<[2015,1]>
2432;MTCONNECT;<[2015,]>;1;<[2015,1]>
2433;interface;<[2015,]>;1;<[2015,1]>
2434;product lifecycle management maturity;<[2015,]>;1;<[2015,1]>
2435;product lifecycle management system architecture;<[2015,]>;1;<[2015,1]>
2436;discourse analysis;<[2014,]>;1;<[2014,1]>
2437;mechanical assembly;<[2014,]>;1;<[2014,1]>
2438;segmentation;<[2014,]>;1;<[2014,1]>
2439;3D target;<[2014,]>;1;<[2014,1]>
2440;edge measurement;<[2014,]>;1;<[2014,1]>
2441;laser scanner;<[2014,]>;1;<[2014,1]>
2442;point cloud data;<[2014,]>;1;<[2014,1]>
